"time","anomaly"
20010103,-0.218271,
20010110,-0.145381,
20010117,-0.239934,
20010124,-0.0913637,
20010131,-0.148997,
20010207,-0.404615,
20010214,-0.149966,
20010221,-0.154248,
20010228,-0.115795,
20010307,-0.101607,
20010314,-0.0779449,
20010321,0.0958065,
20010328,0.0844745,
20010404,0.0804697,
20010411,0.159642,
20010418,0.119388,
20010425,0.169743,
20010502,0.295633,
20010509,0.328299,
20010516,0.335415,
20010523,0.469288,
20010530,0.345404,
20010606,0.171283,
20010613,0.0691534,
20010620,0.102477,
20010627,0.289344,
20010704,0.035294,
20010711,-0.13791,
20010718,-0.202327,
20010725,-0.213468,
20010801,-0.00955662,
20010808,-0.077704,
20010815,-0.0618021,
20010822,-0.128344,
20010829,-0.337364,
20010905,-0.330019,
20010912,-0.144534,
20010919,-0.193321,
20010926,-0.246722,
20011003,-0.128312,
20011010,-0.0531573,
20011017,0.0450573,
20011024,-0.11411,
20011031,0.0250121,
20011107,-0.00984697,
20011114,-0.0450634,
20011121,-0.116516,
20011128,-0.201594,
20011205,-0.212444,
20011212,-0.25158,
20011219,-0.349858,
20011226,-0.465639,
20020102,-0.487841,
20020109,-0.269886,
20020116,-0.212706,
20020123,-0.364978,
20020130,-0.356326,
20020206,-0.383522,
20020213,-0.383103,
20020220,-0.450977,
20020227,-0.340665,
20020306,-0.199498,
20020313,0.02966,
20020320,0.0020623,
20020327,0.0548192,
20020403,0.183471,
20020410,0.159791,
20020417,0.253913,
20020424,0.199956,
20020501,0.364712,
20020508,0.436116,
20020515,0.299618,
20020522,0.182295,
20020529,0.282833,
20020605,0.13527,
20020612,-0.0528024,
20020619,0.0206402,
20020626,-0.0435789,
20020703,-0.193652,
20020710,-0.183911,
20020717,-0.146459,
20020724,-0.154413,
20020731,-0.118563,
20020807,0.223815,
20020814,-0.0647683,
20020821,-0.502403,
20020828,-0.7804,
20020904,-0.340331,
20020911,-0.301684,
20020918,-0.329675,
20020925,-0.132611,
20021002,-0.214127,
20021009,-0.143356,
20021016,-0.153484,
20021023,0.0556483,
20021030,-0.0925683,
20021106,-0.292829,
20021113,-0.339308,
20021120,-0.415327,
20021127,-0.406276,
20021204,-0.108177,
20021211,-0.200749,
20021218,0.0226034,
20021225,0.134631,
20030101,0.0989986,
20030108,0.127521,
20030115,0.177622,
20030122,0.26556,
20030129,0.248575,
20030205,0.230014,
20030212,0.36758,
20030219,0.466297,
20030226,0.660062,
20030305,0.594286,
20030312,0.660553,
20030319,0.31685,
20030326,0.423925,
20030402,0.411628,
20030409,0.317185,
20030416,0.247162,
20030423,0.195081,
20030430,0.199125,
20030507,0.266316,
20030514,0.0405488,
20030521,-0.0356158,
20030528,0.0298484,
20030604,-0.0933972,
20030611,-0.410343,
20030618,-0.0904085,
20030625,0.243953,
20030702,0.116605,
20030709,0.407134,
20030716,0.219373,
20030723,0.221315,
20030730,0.383369,
20030806,0.474007,
20030813,0.440074,
20030820,0.493374,
20030827,0.371008,
20030903,0.401915,
20030910,0.264673,
20030917,0.402473,
20030924,0.338539,
20031001,0.428107,
20031008,0.369388,
20031015,0.330407,
20031022,0.411893,
20031029,0.420724,
20031105,0.518503,
20031112,0.510326,
20031119,0.380387,
20031126,0.451354,
20031203,0.337991,
20031210,0.5338,
20031217,0.439579,
20031224,0.559549,
20031231,0.33319,
20040107,0.221785,
20040114,0.297162,
20040121,0.19958,
20040128,0.300804,
20040204,0.0905729,
20040211,-0.03007,
20040218,-0.0796018,
20040225,-0.119777,
20040303,-0.182444,
20040310,-0.162522,
20040317,-0.284585,
20040324,-0.39321,
20040331,-0.411847,
20040407,-0.509546,
20040414,-0.56451,
20040421,-0.415244,
20040428,-0.501536,
20040505,-0.335672,
20040512,-0.472958,
20040519,-0.474959,
20040526,-0.301946,
20040602,-0.136753,
20040609,-0.278178,
20040616,-0.386777,
20040623,-0.36921,
20040630,-0.333971,
20040707,-0.362641,
20040714,-0.0628392,
20040721,0.0475794,
20040728,0.0467509,
20040804,-0.0408923,
20040811,0.102694,
20040818,0.00806659,
20040825,-0.0316372,
20040901,0.298093,
20040908,0.150978,
20040915,0.229077,
20040922,0.0156096,
20040929,0.157135,
20041006,-0.122017,
20041013,-0.262416,
20041020,-0.188871,
20041027,-0.221307,
20041103,-0.213214,
20041110,-0.133358,
20041117,-0.0449403,
20041124,0.0834089,
20041201,0.176056,
20041208,0.240637,
20041215,0.109845,
20041222,0.227999,
20041229,0.173675,
20050105,0.339348,
20050112,0.448601,
20050119,0.460276,
20050126,0.608661,
20050202,0.616269,
20050209,0.43414,
20050216,0.618302,
20050223,0.491205,
20050302,0.592381,
20050309,0.441445,
20050316,0.313718,
20050323,0.466065,
20050330,0.311056,
20050406,0.29982,
20050413,-0.21083,
20050420,0.0548009,
20050427,-0.0988829,
20050504,0.0447275,
20050511,-0.254191,
20050518,-0.433668,
20050525,-0.308452,
20050601,-0.537362,
20050608,-0.51955,
20050615,-0.499258,
20050622,-0.547028,
20050629,-0.38238,
20050706,-0.482994,
20050713,-0.380024,
20050720,-0.323301,
20050727,-0.275539,
20050803,-0.119102,
20050810,-0.107187,
20050817,-0.166481,
20050824,-0.131235,
20050831,-0.297916,
20050907,-0.198385,
20050914,-0.150737,
20050921,0.0132079,
20050928,-0.0423748,
20051005,-0.100352,
20051012,-0.152741,
20051019,0.0654736,
20051026,0.0227813,
20051102,0.0971999,
20051109,-0.0129005,
20051116,-0.136869,
20051123,-0.119844,
20051130,-0.121371,
20051207,-0.170908,
20051214,-0.101027,
20051221,-0.0548536,
20051228,-0.196882,
20060104,-0.261153,
20060111,-0.280559,
20060118,-0.195526,
20060125,-0.133572,
20060201,0.0326825,
20060208,-0.0214093,
20060215,0.193945,
20060222,0.307123,
20060301,0.592774,
20060308,0.50131,
20060315,0.44482,
20060322,0.187933,
20060329,0.292652,
20060405,0.249015,
20060412,0.398041,
20060419,0.2919,
20060426,0.175113,
20060503,0.29197,
20060510,0.156078,
20060517,0.302145,
20060524,0.367583,
20060531,0.466053,
20060607,0.356653,
20060614,0.507329,
20060621,0.333873,
20060628,0.487416,
20060705,0.308345,
20060712,0.334487,
20060719,0.347526,
20060726,0.210337,
20060802,0.200966,
20060809,0.272183,
20060816,0.091405,
20060823,0.161176,
20060830,0.185402,
20060906,0.213119,
20060913,0.202951,
20060920,0.0485788,
20060927,0.120429,
20061004,0.0806819,
20061011,0.0195626,
20061018,0.198573,
20061025,0.0348425,
20061101,0.11152,
20061108,0.0918375,
20061115,0.107509,
20061122,-0.0989671,
20061129,0.1302,
20061206,0.208723,
20061213,0.180911,
20061220,0.0468664,
20061227,0.112759,
20070103,0.135752,
20070110,0.0196776,
20070117,0.0645796,
20070124,0.229753,
20070131,0.355351,
20070207,0.318328,
20070214,0.0336668,
20070221,-0.100802,
20070228,0.0164688,
20070307,-0.122514,
20070314,-0.02818,
20070321,0.160944,
20070328,0.241376,
20070404,0.158035,
20070411,0.309588,
20070418,0.13806,
20070425,0.251428,
20070502,-0.0256294,
20070509,0.173102,
20070516,0.19003,
20070523,0.108923,
20070530,0.311298,
20070606,0.295845,
20070613,0.292342,
20070620,0.187535,
20070627,0.00483479,
20070704,-0.0111967,
20070711,0.0668231,
20070718,0.0924919,
20070725,0.049448,
20070801,-0.0782446,
20070808,-0.146302,
20070815,-0.0439511,
20070822,-0.115571,
20070829,0.0200678,
20070905,-0.0970746,
20070912,-0.0114111,
20070919,0.234279,
20070926,0.137879,
20071003,0.0167452,
20071010,-0.183295,
20071017,-0.250971,
20071024,-0.0542418,
20071031,-0.0264644,
20071107,0.0234992,
20071114,-0.0201372,
20071121,-0.0717933,
20071128,-0.153344,
20071205,0.0554475,
20071212,0.049127,
20071219,-0.0648402,
20071226,0.080728,
20080102,0.0309336,
20080109,-0.0192562,
20080116,-0.0163835,
20080123,0.0552209,
20080130,0.315416,
20080206,0.325911,
20080213,0.350278,
20080220,0.34895,
20080227,0.503176,
20080305,0.489811,
20080312,0.747432,
20080319,0.600904,
20080326,0.623944,
20080402,0.631524,
20080409,0.514249,
20080416,0.578137,
20080423,0.686589,
20080430,0.651499,
20080507,0.684341,
20080514,0.738078,
20080521,0.795416,
20080528,0.720446,
20080604,0.508455,
20080611,0.476795,
20080618,0.596022,
20080625,0.495614,
20080702,0.547248,
20080709,0.495696,
20080716,0.560483,
20080723,0.246554,
20080730,0.365605,
20080806,0.53556,
20080813,0.233377,
20080820,0.265946,
20080827,0.183648,
20080903,0.175063,
20080910,0.0130494,
20080917,0.0920208,
20080924,0.168445,
20081001,0.105064,
20081008,-0.00924733,
20081015,0.210182,
20081022,0.071706,
20081029,0.127958,
20081105,0.101618,
20081112,0.103577,
20081119,-0.0196696,
20081126,0.0111323,
20081203,-0.130534,
20081210,0.220349,
20081217,0.40958,
20081224,0.339344,
20081231,0.164856,
20090107,0.150341,
20090114,0.0899224,
20090121,0.118079,
20090128,0.488942,
20090204,0.345373,
20090211,0.30635,
20090218,0.154479,
20090225,0.258545,
20090304,0.374683,
20090311,0.464506,
20090318,0.544707,
20090325,0.578937,
20090401,0.657342,
20090408,0.738326,
20090415,0.515779,
20090422,0.461711,
20090429,0.728478,
20090506,0.856346,
20090513,0.69368,
20090520,0.743169,
20090527,0.792076,
20090603,0.515809,
20090610,0.367997,
20090617,0.469665,
20090624,0.369039,
20090701,0.312602,
20090708,0.202062,
20090715,0.0648634,
20090722,0.0928174,
20090729,0.159893,
20090805,0.160403,
20090812,0.103245,
20090819,-0.00112744,
20090826,-0.0265514,
20090902,0.266257,
20090909,-0.0172382,
20090916,0.0182711,
20090923,0.14282,
20090930,0.0974374,
20091007,0.374737,
20091014,0.190037,
20091021,0.131495,
20091028,0.13125,
20091104,0.0959053,
20091111,0.201266,
20091118,0.0584838,
20091125,0.0623024,
20091202,0.253851,
20091209,0.268791,
20091216,0.496762,
20091223,0.515903,
20091230,0.550134,
20100106,0.596669,
20100113,0.604492,
20100120,0.744374,
20100127,0.699491,
20100203,0.498058,
20100210,0.545439,
20100217,0.521323,
20100224,0.484145,
20100303,0.710582,
20100310,0.935572,
20100317,0.781833,
20100324,0.999222,
20100331,0.914135,
20100407,0.881486,
20100414,0.764745,
20100421,0.592031,
20100428,0.40711,
20100505,0.40381,
20100512,0.479199,
20100519,0.46224,
20100526,0.656166,
20100602,0.712586,
20100609,0.734889,
20100616,0.610314,
20100623,0.554033,
20100630,0.449321,
20100707,0.486969,
20100714,0.407965,
20100721,0.172418,
20100728,0.152452,
20100804,-0.0621527,
20100811,-0.0447878,
20100818,0.227901,
20100825,0.2383,
20100901,0.241346,
20100908,0.120675,
20100915,0.0548077,
20100922,0.0510191,
20100929,-0.11203,
20101006,0.233525,
20101013,0.196637,
20101020,0.190196,
20101027,0.326744,
20101103,0.253302,
20101110,0.326195,
20101117,0.242628,
20101124,0.160757,
20101201,0.0736249,
20101208,0.205472,
20101215,0.19875,
20101222,0.12999,
20101229,0.210863,
20110105,0.189444,
20110112,0.295678,
20110119,0.367366,
20110126,0.311856,
20110202,0.649001,
20110209,0.679553,
20110216,0.397114,
20110223,0.447116,
20110302,0.612158,
20110309,0.605713,
20110316,0.396737,
20110323,0.591236,
20110330,0.81494,
20110406,0.674615,
20110413,0.705974,
20110420,0.559811,
20110427,0.435111,
20110504,0.366465,
20110511,0.376796,
20110518,0.256629,
20110525,0.179497,
20110601,0.141998,
20110608,0.107818,
20110615,0.0646322,
20110622,-0.10157,
20110629,0.00406711,
20110706,-0.248668,
20110713,0.068974,
20110720,0.393605,
20110727,0.120027,
20110803,-0.0732688,
20110810,0.265617,
20110817,0.194115,
20110824,0.0412947,
20110831,-0.0474605,
20110907,0.1315,
20110914,-0.0224541,
20110921,-0.0845969,
20110928,-0.0907249,
20111005,0.115045,
20111012,0.0981569,
20111019,-0.00128358,
20111026,0.0712358,
20111102,-0.027354,
20111109,-0.112594,
20111116,-0.139319,
20111123,-0.364637,
20111130,-0.515595,
20111207,-0.595534,
20111214,-0.666472,
20111221,-0.737047,
20111228,-0.969062,
20120104,-0.997762,
20120111,-0.778649,
20120118,-0.735712,
20120125,-0.551151,
20120201,-0.712592,
20120208,-0.893388,
20120215,-0.553743,
20120222,-0.552811,
20120229,-0.307105,
20120307,-0.117784,
20120314,-0.308096,
20120321,-0.284579,
20120328,-0.148327,
20120404,-0.059585,
20120411,-0.516664,
20120418,-0.404542,
20120425,-0.364333,
20120502,-0.404711,
20120509,-0.125169,
20120516,-0.241713,
20120523,0.0329392,
20120530,-0.110916,
20120606,-0.313659,
20120613,-0.265514,
20120620,-0.263808,
20120627,-0.310225,
20120704,-0.134409,
20120711,-0.427021,
20120718,-0.277812,
20120725,-0.347191,
20120801,-0.450226,
20120808,-0.15896,
20120815,-0.247891,
20120822,-0.444918,
20120829,-0.360854,
20120905,-0.408388,
20120912,-0.157708,
20120919,-0.397934,
20120926,-0.330792,
20121003,-0.41043,
20121010,-0.347253,
20121017,-0.476048,
20121024,-0.317401,
20121031,-0.363354,
20121107,-0.299264,
20121114,-0.224641,
20121121,-0.246303,
20121128,-0.203127,
20121205,-0.317559,
20121212,-0.203792,
20121219,0.0507935,
20121226,0.214585,
20130102,0.0680706,
20130109,0.135467,
20130116,0.0965695,
20130123,0.0514243,
20130130,0.26589,
20130206,0.183793,
20130213,0.0383153,
20130220,-0.11721,
20130227,-0.111709,
20130306,-0.0520346,
20130313,-0.00436186,
20130320,0.0771572,
20130327,0.239467,
20130403,0.110163,
20130410,0.199509,
20130417,0.188302,
20130424,0.192511,
20130501,0.372196,
20130508,0.407289,
20130515,0.115807,
20130522,0.173983,
20130529,0.148153,
20130605,0.13688,
20130612,-0.0822275,
20130619,-0.103766,
20130626,0.0168184,
20130703,0.0637573,
20130710,-0.134082,
20130717,-0.0295478,
20130724,-0.0879204,
20130731,-0.0892701,
20130807,0.00741825,
20130814,-0.00255852,
20130821,0.088967,
20130828,0.0564745,
20130904,-0.0983175,
20130911,-0.258564,
20130918,-0.289482,
20130925,-0.213876,
20131002,-0.131756,
20131009,-0.202856,
20131016,-0.137197,
20131023,-0.209604,
20131030,-0.155275,
20131106,-0.265817,
20131113,-0.378056,
20131120,-0.25345,
20131127,-0.306211,
20131204,-0.184413,
20131211,-0.132945,
20131218,-0.241917,
20131225,0.068107,
20140101,0.00658867,
20140108,0.0134446,
20140115,0.0406891,
20140122,-0.199799,
20140129,-0.121697,
20140205,0.0686475,
20140212,0.0923812,
20140219,0.592679,
20140226,0.294065,
20140305,0.191407,
20140312,0.0975293,
20140319,0.250862,
20140326,0.135491,
20140402,0.201592,
20140409,0.200809,
20140416,0.218795,
20140423,0.289653,
20140430,0.492694,
20140507,0.53341,
20140514,0.508328,
20140521,0.374356,
20140528,0.513886,
20140604,0.533471,
20140611,0.435782,
20140618,0.23927,
20140625,0.237424,
20140702,0.161699,
20140709,-0.0655403,
20140716,0.144945,
20140723,-0.185827,
20140730,-0.248168,
20140806,-0.291588,
20140813,-0.127995,
20140820,0.123356,
20140827,-0.0504196,
20140903,-0.0348503,
20140910,-0.106826,
20140917,-0.165799,
20140924,-0.0463098,
20141001,0.0814716,
20141008,-0.024401,
20141015,0.0763511,
20141022,-0.0301113,
20141029,-0.167994,
20141105,-0.540773,
20141112,-0.41966,
20141119,-0.341157,
20141126,-0.245629,
20141203,-0.345154,
20141210,-0.347203,
20141217,-0.356794,
20141224,-0.314494,
20141231,-0.444406,
20150107,0.189159,
20150114,0.0756847,
20150121,0.0429234,
20150128,0.608197,
20150204,0.388402,
20150211,0.303694,
20150218,0.0565412,
20150225,0.0995101,
20150304,0.0399678,
20150311,0.0822057,
20150318,0.176663,
20150325,0.189151,
20150401,0.444665,
20150408,0.460439,
20150415,0.199567,
20150422,0.331416,
20150429,0.383685,
20150506,0.55039,
20150513,0.65014,
20150520,0.318125,
20150527,0.197983,
20150603,0.284616,
20150610,0.122336,
20150617,0.0641811,
20150624,-0.260504,
20150701,-0.177709,
20150708,-0.0981997,
20150715,0.00620566,
20150722,-0.365507,
20150729,-0.542897,
20150805,-0.427149,
20150812,-0.231822,
20150819,-0.49856,
20150826,-0.521655,
20150902,-0.556832,
20150909,-0.204675,
20150916,-0.33492,
20150923,-0.218115,
20150930,-0.156363,
20151007,-0.0286136,
20151014,-0.0378772,
20151021,-0.0153207,
20151028,0.0026421,
20151104,0.118991,
20151111,0.263431,
20151118,0.0566757,
20151125,0.0685046,
20151202,0.347271,
20151209,0.623063,
20151216,0.631472,
20151223,0.267491,
20151230,0.445212,
20160106,0.494948,
20160113,0.62899,
20160120,0.817739,
20160127,0.852552,
20160203,0.452798,
20160210,0.679307,
20160217,0.73631,
20160224,0.410776,
20160302,0.573887,
20160309,0.478192,
20160316,0.46941,
20160323,0.422671,
20160330,0.188738,
20160406,0.18784,
20160413,0.414328,
20160420,0.230178,
20160427,0.293949,
20160504,0.171159,
20160511,0.214778,
20160518,0.291831,
20160525,-0.0199154,
20160601,0.348323,
20160608,0.249162,
20160615,0.412036,
20160622,0.770175,
20160629,0.63824,
20160706,0.57514,
20160713,0.434058,
20160720,0.487073,
20160727,0.37543,
20160803,0.276107,
20160810,0.29611,
20160817,0.297167,
20160824,0.236753,
20160831,0.324201,
20160907,0.100022,
20160914,-0.0538746,
20160921,0.0942623,
20160928,0.0674668,
20161005,0.140252,
20161012,0.190228,
20161019,0.313234,
20161026,0.0616836,
20161102,0.244856,
20161109,-0.141507,
20161116,0.197175,
20161123,0.549304,
20161130,0.482196,
20161207,0.465997,
20161214,0.657421,
20161221,0.496609,
20161228,0.468691,
20170104,0.52275,
20170111,0.379795,
20170118,0.539318,
20170125,0.364104,
20170201,0.207047,
20170208,0.140856,
20170215,0.0352738,
20170222,0.104435,
20170301,0.134616,
20170308,0.22797,
20170315,0.273499,
20170322,0.13268,
20170329,0.196037,
20170405,0.22377,
20170412,0.472706,
20170419,0.309486,
20170426,0.427274,
20170503,0.279189,
20170510,0.376161,
20170517,-0.255009,
20170524,0.58872,
20170531,0.665954,
20170607,0.719772,
20170614,0.395149,
20170621,0.686884,
20170628,0.104467,
20170705,-0.122929,
20170712,0.300798,
20170719,0.0969834,
20170726,0.0473157,
20170802,0.0506387,
20170809,-0.209191,
20170816,0.485439,
20170823,0.323572,
20170830,0.624799,
20170906,0.247414,
20170913,-0.169292,
20170920,0.0644069,
20170927,0.0893469,
20171004,0.046148,
20171011,0.484019,
20171018,0.28606,
20171025,0.0913182,
20171101,0.0491061,
20171108,0.134094,
20171115,0.134493,
20171122,-0.168653,
20171129,0.101045,
20171206,0.0294585,
20171213,-0.417374,
20171220,-0.589928,
20171227,-0.11046,
20180103,-0.0832798,
20180110,0.0411288,
20180117,-0.0531648,
20180124,-0.0368837,
20180131,-0.0379021,
20180207,-0.115674,
20180214,-0.108033,
20180221,-0.404971,
20180228,-0.390857,
20180307,-0.0734383,
20180314,-0.213565,
20180321,-0.5051,
20180328,-0.168638,
20180404,-0.0675077,
20180411,0.0288645,
20180418,0.114025,
20180425,0.156444,
20180502,0.147406,
20180509,-0.184963,
20180516,0.120037,
20180523,0.0829763,
20180530,-0.0348271,
20180606,-0.0160951,
20180613,0.257303,
20180620,0.371749,
20180627,0.404337,
20180704,0.0804651,
20180711,0.0407624,
20180718,0.220466,
20180725,-0.24536,
20180801,0.00408754,
20180808,-0.658132,
20180815,-0.179919,
20180822,0.0532479,
20180829,-0.194521,
20180905,-0.422458,
20180912,0.0741124,
20180919,0.0181203,
20180926,-0.186888,
20181003,-0.0398369,
20181010,-0.118361,
20181017,0.0594,
20181024,0.27681,
20181031,0.248897,
20181107,-0.207225,
20181114,0.0866837,
20181121,0.0632567,
20181128,0.0797623,
20181205,0.239041,
20181212,0.198232,
20181219,0.419373,
20181226,0.165571,
20190102,0.222395,
20190109,-0.10466,
20190116,0.0390768,
20190123,0.565034,
20190130,0.444281,
20190206,0.367436,
20190213,0.0410349,
20190220,0.523317,
20190227,0.385597,
20190306,0.310694,
20190313,0.781928,
20190320,1.0545,
20190327,1.01236,
20190403,1.04441,
20190410,0.934163,
20190417,0.400396,
20190424,0.302322,
20190501,0.397147,
20190508,0.324997,
20190515,0.173003,
20190522,0.201747,
20190529,0.434677,
20190605,-0.105305,
20190612,0.270105,
20190619,0.109594,
20190626,0.0522384,
20190703,-0.283049,
20190710,-0.145636,
20190717,0.238404,
20190724,-0.114647,
20190731,0.365596,
20190807,0.150577,
20190814,-0.514158,
20190821,-0.358061,
20190828,-0.799841,
20190904,-0.398596,
20190911,-0.149093,
20190918,0.23138,
20190925,0.0036104,
20191002,0.167583,
20191009,-0.510629,
20191016,0.0279359,
20191023,-0.0923174,
20191030,0.469975,
20191106,0.150381,
20191113,0.618888,
20191120,0.881837,
20191127,1.12514,
20191204,0.566105,
20191211,1.11371,
20191218,0.521499,
20191225,1.07561,
20200101,0.739575,
20200108,1.33632,
20200115,1.40142,
20200122,1.11579,
20200129,1.3065,
20200205,1.03367,
20200212,0.308381,
20200219,0.384398,
20200226,0.362319,
20200304,0.657167,
20200311,1.11587,
20200318,0.779506,
20200325,0.721907,
20200401,0.688766,
20200408,0.118436,
20200415,0.0364228,
